Pharokka_phi7A_CDS_0003	Pharokka_phiMA001_CDS_0003	99.329	596	608	596	1224	0.0
Pharokka_phi7A_CDS_0003	Pharokka_phi11_CDS_0003	99.161	596	608	596	1224	0.0
Pharokka_phi7A_CDS_0003	Pharokka_phiMA002_CDS_0003	99.329	596	608	596	1224	0.0
Pharokka_phi7A_CDS_0003	Pharokka_phiMA004_CDS_0003	99.329	596	608	596	1224	0.0
Pharokka_phi7A_CDS_0003	Pharokka_phiMA001_CDS_0003	99.329	596	608	596	1224	0.0
Pharokka_phi7A_CDS_0003	Pharokka_phi11_CDS_0003	99.161	596	608	596	1224	0.0
Pharokka_phi7A_CDS_0004	Pharokka_phi7A_CDS_0004	100.000	144	144	144	296	4.04e-107
Pharokka_phi7A_CDS_0004	Pharokka_phi7A_CDS_0004	100.000	144	144	144	296	4.04e-107
Pharokka_phi7A_CDS_0004	Pharokka_phi11_CDS_0004	97.917	144	144	144	290	2.15e-104
Pharokka_phi7A_CDS_0004	Pharokka_phi11_CDS_0004	97.917	144	144	144	290	2.15e-104
Pharokka_phi7A_CDS_0004	Pharokka_phiMA002_CDS_0004	96.528	144	144	144	285	1.46e-102
Pharokka_phi7A_CDS_0004	Pharokka_phiMA004_CDS_0004	96.528	144	144	144	285	1.46e-102
Pharokka_phi7A_CDS_0004	Pharokka_phiMA001_CDS_0004	96.528	144	144	144	285	1.46e-102
Pharokka_phi7A_CDS_0004	Pharokka_phiMA002_CDS_0004	96.528	144	144	144	285	1.46e-102
Pharokka_phi7A_CDS_0004	Pharokka_phiMA004_CDS_0004	96.528	144	144	144	285	1.46e-102
Pharokka_phi7A_CDS_0004	Pharokka_phiMA001_CDS_0004	96.528	144	144	144	285	1.46e-102
Pharokka_phi7A_CDS_0004	Pharokka_PV_12_CDS_0004	98.561	139	144	139	283	5.77e-102
Pharokka_phi7A_CDS_0004	Pharokka_PV_12_CDS_0004	98.561	139	144	139	283	5.77e-102
Pharokka_phi7A_CDS_0004	Pharokka_phi6A_CDS_0004	97.122	139	144	139	280	6.31e-101
Pharokka_phi7A_CDS_0004	Pharokka_PV_7BP_CDS_0004	97.122	139	144	139	280	6.31e-101
Pharokka_phi7A_CDS_0004	Pharokka_phi6A_CDS_0004	97.122	139	144	139	280	6.31e-101
Pharokka_phi7A_CDS_0004	Pharokka_PV_7BP_CDS_0004	97.122	139	144	139	280	6.31e-101
Pharokka_phi7A_CDS_0005	Pharokka_phi7A_CDS_0005	100.000	317	317	317	631	0.0
Pharokka_phi7A_CDS_0005	Pharokka_phi7A_CDS_0005	100.000	317	317	317	631	0.0
Pharokka_phi7A_CDS_0005	Pharokka_phiMA002_CDS_0005	99.685	317	317	317	629	0.0
Pharokka_phi7A_CDS_0005	Pharokka_phiMA004_CDS_0005	99.685	317	317	317	629	0.0
Pharokka_phi7A_CDS_0005	Pharokka_phiMA001_CDS_0005	99.685	317	317	317	629	0.0
Pharokka_phi7A_CDS_0005	Pharokka_phiMA002_CDS_0005	99.685	317	317	317	629	0.0
Pharokka_phi7A_CDS_0005	Pharokka_phiMA004_CDS_0005	99.685	317	317	317	629	0.0
Pharokka_phi7A_CDS_0005	Pharokka_phiMA001_CDS_0005	99.685	317	317	317	629	0.0
Pharokka_phi7A_CDS_0005	Pharokka_PV_12_CDS_0005	99.369	317	317	317	627	0.0
Pharokka_phi7A_CDS_0005	Pharokka_phi11_CDS_0005	99.369	317	317	317	627	0.0
Pharokka_phi7A_CDS_0005	Pharokka_PV_12_CDS_0005	99.369	317	317	317	627	0.0
Pharokka_phi7A_CDS_0005	Pharokka_phi11_CDS_0005	99.369	317	317	317	627	0.0
Pharokka_phi7A_CDS_0005	Pharokka_phi6A_CDS_0005	98.738	317	317	317	625	0.0
Pharokka_phi7A_CDS_0005	Pharokka_PV_7BP_CDS_0005	98.738	317	317	317	625	0.0
Pharokka_phi7A_CDS_0005	Pharokka_phi6A_CDS_0005	98.738	317	317	317	625	0.0
Pharokka_phi7A_CDS_0005	Pharokka_PV_7BP_CDS_0005	98.738	317	317	317	625	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phi7A_CDS_0006	100.000	371	371	371	766	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phi7A_CDS_0006	100.000	371	371	371	766	0.0
Pharokka_phi7A_CDS_0006	Pharokka_PV_12_CDS_0006	99.461	371	371	371	762	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phi11_CDS_0006	99.461	371	371	371	762	0.0
Pharokka_phi7A_CDS_0006	Pharokka_PV_12_CDS_0006	99.461	371	371	371	762	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phi11_CDS_0006	99.461	371	371	371	762	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phi6A_CDS_0006	99.191	371	371	371	761	0.0
Pharokka_phi7A_CDS_0006	Pharokka_PV_7BP_CDS_0006	99.191	371	371	371	761	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phi6A_CDS_0006	99.191	371	371	371	761	0.0
Pharokka_phi7A_CDS_0006	Pharokka_PV_7BP_CDS_0006	99.191	371	371	371	761	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phiMA002_CDS_0006	99.191	371	371	370	758	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phiMA001_CDS_0006	99.191	371	371	370	758	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phiMA002_CDS_0006	99.191	371	371	370	758	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phiMA001_CDS_0006	99.191	371	371	370	758	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phiMA004_CDS_0006	98.922	371	371	370	756	0.0
Pharokka_phi7A_CDS_0006	Pharokka_phiMA004_CDS_0006	98.922	371	371	370	756	0.0
Pharokka_phi7A_CDS_0007	Pharokka_phi7A_CDS_0007	100.000	492	492	492	1011	0.0
Pharokka_phi7A_CDS_0007	Pharokka_phi7A_CDS_0007	100.000	492	492	492	1011	0.0
Pharokka_phi7A_CDS_0007	Pharokka_phi11_CDS_0007	39.652	517	492	474	281	5.40e-91
Pharokka_phi7A_CDS_0007	Pharokka_phi11_CDS_0007	39.652	517	492	474	281	5.40e-91
Pharokka_phi7A_CDS_0007	Pharokka_phi6A_CDS_0007	40.313	511	492	473	278	3.42e-90
Pharokka_phi7A_CDS_0007	Pharokka_phi6A_CDS_0007	40.313	511	492	473	278	3.42e-90
Pharokka_phi7A_CDS_0007	Pharokka_PV_7BP_CDS_0007	40.313	511	492	473	278	3.72e-90
Pharokka_phi7A_CDS_0007	Pharokka_PV_7BP_CDS_0007	40.313	511	492	473	278	3.72e-90
Pharokka_phi7A_CDS_0007	Pharokka_PV_12_CDS_0007	39.924	526	492	490	279	4.19e-90
Pharokka_phi7A_CDS_0007	Pharokka_PV_12_CDS_0007	39.924	526	492	490	279	4.19e-90
Pharokka_phi7A_CDS_0008	Pharokka_phi7A_CDS_0008	100.000	71	71	71	145	1.63e-49
Pharokka_phi7A_CDS_0008	Pharokka_phi7A_CDS_0008	100.000	71	71	71	145	1.63e-49
Pharokka_phi7A_CDS_0008	Pharokka_PV_12_CDS_0008	92.754	69	71	69	134	4.27e-45
Pharokka_phi7A_CDS_0008	Pharokka_PV_12_CDS_0008	92.754	69	71	69	134	4.27e-45
Pharokka_phi7A_CDS_0008	Pharokka_phi11_CDS_0008	88.406	69	71	69	130	7.34e-44
Pharokka_phi7A_CDS_0008	Pharokka_phi11_CDS_0008	88.406	69	71	69	130	7.34e-44
Pharokka_phi7A_CDS_0008	Pharokka_phi6A_CDS_0008	86.957	69	71	69	130	1.81e-43
Pharokka_phi7A_CDS_0008	Pharokka_PV_7BP_CDS_0008	86.957	69	71	69	130	1.81e-43
Pharokka_phi7A_CDS_0008	Pharokka_phi6A_CDS_0008	86.957	69	71	69	130	1.81e-43
Pharokka_phi7A_CDS_0008	Pharokka_PV_7BP_CDS_0008	86.957	69	71	69	130	1.81e-43
Pharokka_phi7A_CDS_0008	Pharokka_phiMA002_CDS_0007	100.000	25	71	41	50.1	4.29e-12
Pharokka_phi7A_CDS_0008	Pharokka_phiMA004_CDS_0007	100.000	25	71	41	50.1	4.29e-12
Pharokka_phi7A_CDS_0008	Pharokka_phiMA001_CDS_0007	100.000	25	71	41	50.1	4.29e-12
Pharokka_phi7A_CDS_0008	Pharokka_phiMA002_CDS_0007	100.000	25	71	41	50.1	4.29e-12
Pharokka_phi7A_CDS_0008	Pharokka_phiMA004_CDS_0007	100.000	25	71	41	50.1	4.29e-12
Pharokka_phi7A_CDS_0008	Pharokka_phiMA001_CDS_0007	100.000	25	71	41	50.1	4.29e-12
Pharokka_phi7A_CDS_0009	Pharokka_phi7A_CDS_0009	100.000	432	432	432	898	0.0
Pharokka_phi7A_CDS_0009	Pharokka_phi7A_CDS_0009	100.000	432	432	432	898	0.0
Pharokka_phi7A_CDS_0009	Pharokka_phiMA002_CDS_0008	99.769	432	432	432	897	0.0
Pharokka_phi7A_CDS_0009	Pharokka_phiMA004_CDS_0008	99.769	432	432	432	897	0.0
Pharokka_phi7A_CDS_0009	Pharokka_phiMA001_CDS_0008	99.769	432	432	432	897	0.0
Pharokka_phi7A_CDS_0009	Pharokka_phiMA002_CDS_0008	99.769	432	432	432	897	0.0
Pharokka_phi7A_CDS_0009	Pharokka_phiMA004_CDS_0008	99.769	432	432	432	897	0.0
Pharokka_phi7A_CDS_0009	Pharokka_phiMA001_CDS_0008	99.769	432	432	432	897	0.0
Pharokka_phi7A_CDS_0009	Pharokka_phi11_CDS_0009	99.537	432	432	432	895	0.0
Pharokka_phi7A_CDS_0009	Pharokka_phi11_CDS_0009	99.537	432	432	432	895	0.0
Pharokka_phi7A_CDS_0009	Pharokka_phi6A_CDS_0009	99.306	432	432	432	893	0.0
Pharokka_phi7A_CDS_0009	Pharokka_PV_7BP_CDS_0009	99.306	432	432	432	893	0.0
Pharokka_phi7A_CDS_0009	Pharokka_phi6A_CDS_0009	99.306	432	432	432	893	0.0
Pharokka_phi7A_CDS_0009	Pharokka_PV_7BP_CDS_0009	99.306	432	432	432	893	0.0
Pharokka_phi7A_CDS_0009	Pharokka_PV_12_CDS_0009	99.306	432	432	432	892	0.0
Pharokka_phi7A_CDS_0009	Pharokka_PV_12_CDS_0009	99.306	432	432	432	892	0.0
Pharokka_phi7A_CDS_0010	Pharokka_phi6A_CDS_0010	100.000	146	146	146	297	1.64e-107
Pharokka_phi7A_CDS_0010	Pharokka_PV_7BP_CDS_0010	100.000	146	146	146	297	1.64e-107
Pharokka_phi7A_CDS_0010	Pharokka_phi7A_CDS_0010	100.000	146	146	146	297	1.64e-107
Pharokka_phi7A_CDS_0010	Pharokka_phi6A_CDS_0010	100.000	146	146	146	297	1.64e-107
Pharokka_phi7A_CDS_0010	Pharokka_PV_7BP_CDS_0010	100.000	146	146	146	297	1.64e-107
Pharokka_phi7A_CDS_0010	Pharokka_phi7A_CDS_0010	100.000	146	146	146	297	1.64e-107
Pharokka_phi7A_CDS_0010	Pharokka_PV_12_CDS_0010	99.315	146	146	146	296	5.36e-107
Pharokka_phi7A_CDS_0010	Pharokka_PV_12_CDS_0010	99.315	146	146	146	296	5.36e-107
Pharokka_phi7A_CDS_0010	Pharokka_phiMA002_CDS_0009	99.315	146	146	146	296	6.74e-107
Pharokka_phi7A_CDS_0010	Pharokka_phiMA004_CDS_0009	99.315	146	146	146	296	6.74e-107
Pharokka_phi7A_CDS_0010	Pharokka_phiMA001_CDS_0009	99.315	146	146	146	296	6.74e-107
Pharokka_phi7A_CDS_0010	Pharokka_phiMA002_CDS_0009	99.315	146	146	146	296	6.74e-107
Pharokka_phi7A_CDS_0010	Pharokka_phiMA004_CDS_0009	99.315	146	146	146	296	6.74e-107
Pharokka_phi7A_CDS_0010	Pharokka_phiMA001_CDS_0009	99.315	146	146	146	296	6.74e-107
Pharokka_phi7A_CDS_0010	Pharokka_phi11_CDS_0010	99.315	146	146	146	296	8.97e-107
Pharokka_phi7A_CDS_0010	Pharokka_phi11_CDS_0010	99.315	146	146	146	296	8.97e-107
Pharokka_phi7A_CDS_0011	Pharokka_phi11_CDS_0011	100.000	211	211	211	435	7.97e-160
Pharokka_phi7A_CDS_0011	Pharokka_phi7A_CDS_0011	100.000	211	211	211	435	7.97e-160
Pharokka_phi7A_CDS_0011	Pharokka_phi11_CDS_0011	100.000	211	211	211	435	7.97e-160
Pharokka_phi7A_CDS_0011	Pharokka_phi7A_CDS_0011	100.000	211	211	211	435	7.97e-160
Pharokka_phi7A_CDS_0011	Pharokka_phiMA002_CDS_0010	99.052	211	211	211	433	5.74e-159
Pharokka_phi7A_CDS_0011	Pharokka_phiMA004_CDS_0010	99.052	211	211	211	433	5.74e-159
Pharokka_phi7A_CDS_0011	Pharokka_phiMA001_CDS_0010	99.052	211	211	211	433	5.74e-159
Pharokka_phi7A_CDS_0011	Pharokka_PV_12_CDS_0011	99.052	211	211	211	433	5.74e-159
Pharokka_phi7A_CDS_0011	Pharokka_phiMA002_CDS_0010	99.052	211	211	211	433	5.74e-159
Pharokka_phi7A_CDS_0011	Pharokka_phiMA004_CDS_0010	99.052	211	211	211	433	5.74e-159
Pharokka_phi7A_CDS_0011	Pharokka_phiMA001_CDS_0010	99.052	211	211	211	433	5.74e-159
Pharokka_phi7A_CDS_0011	Pharokka_PV_12_CDS_0011	99.052	211	211	211	433	5.74e-159
Pharokka_phi7A_CDS_0011	Pharokka_phi6A_CDS_0011	98.578	211	211	211	432	1.40e-158
Pharokka_phi7A_CDS_0011	Pharokka_PV_7BP_CDS_0011	98.578	211	211	211	432	1.40e-158
Pharokka_phi7A_CDS_0011	Pharokka_phi6A_CDS_0011	98.578	211	211	211	432	1.40e-158
Pharokka_phi7A_CDS_0011	Pharokka_PV_7BP_CDS_0011	98.578	211	211	211	432	1.40e-158
Pharokka_phi7A_CDS_0012	Pharokka_PV_12_CDS_0012	100.000	87	87	87	171	3.35e-59
Pharokka_phi7A_CDS_0012	Pharokka_phi11_CDS_0012	100.000	87	87	87	171	3.35e-59
Pharokka_phi7A_CDS_0012	Pharokka_phi7A_CDS_0012	100.000	87	87	87	171	3.35e-59
Pharokka_phi7A_CDS_0012	Pharokka_PV_12_CDS_0012	100.000	87	87	87	171	3.35e-59
Pharokka_phi7A_CDS_0012	Pharokka_phi11_CDS_0012	100.000	87	87	87	171	3.35e-59
Pharokka_phi7A_CDS_0012	Pharokka_phi7A_CDS_0012	100.000	87	87	87	171	3.35e-59
Pharokka_phi7A_CDS_0012	Pharokka_phiMA002_CDS_0011	98.851	87	87	87	169	1.76e-58
Pharokka_phi7A_CDS_0012	Pharokka_phiMA004_CDS_0011	98.851	87	87	87	169	1.76e-58
Pharokka_phi7A_CDS_0012	Pharokka_phiMA001_CDS_0011	98.851	87	87	87	169	1.76e-58
Pharokka_phi7A_CDS_0012	Pharokka_phiMA002_CDS_0011	98.851	87	87	87	169	1.76e-58
Pharokka_phi7A_CDS_0012	Pharokka_phiMA004_CDS_0011	98.851	87	87	87	169	1.76e-58
Pharokka_phi7A_CDS_0012	Pharokka_phiMA001_CDS_0011	98.851	87	87	87	169	1.76e-58
Pharokka_phi7A_CDS_0012	Pharokka_phi6A_CDS_0012	97.701	87	87	87	169	2.42e-58
Pharokka_phi7A_CDS_0012	Pharokka_PV_7BP_CDS_0012	97.701	87	87	87	169	2.42e-58
Pharokka_phi7A_CDS_0012	Pharokka_phi6A_CDS_0012	97.701	87	87	87	169	2.42e-58
Pharokka_phi7A_CDS_0012	Pharokka_PV_7BP_CDS_0012	97.701	87	87	87	169	2.42e-58
Pharokka_phi7A_CDS_0013	Pharokka_PV_12_CDS_0013	100.000	253	253	253	513	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phi11_CDS_0013	100.000	253	253	253	513	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phi7A_CDS_0013	100.000	253	253	253	513	0.0
Pharokka_phi7A_CDS_0013	Pharokka_PV_12_CDS_0013	100.000	253	253	253	513	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phi11_CDS_0013	100.000	253	253	253	513	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phi7A_CDS_0013	100.000	253	253	253	513	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phiMA002_CDS_0012	99.209	253	253	253	509	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phiMA004_CDS_0012	99.209	253	253	253	509	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phiMA001_CDS_0012	99.209	253	253	253	509	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phiMA002_CDS_0012	99.209	253	253	253	509	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phiMA004_CDS_0012	99.209	253	253	253	509	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phiMA001_CDS_0012	99.209	253	253	253	509	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phi6A_CDS_0013	98.814	253	253	253	509	0.0
Pharokka_phi7A_CDS_0013	Pharokka_PV_7BP_CDS_0013	98.814	253	253	253	509	0.0
Pharokka_phi7A_CDS_0013	Pharokka_phi6A_CDS_0013	98.814	253	253	253	509	0.0
Pharokka_phi7A_CDS_0013	Pharokka_PV_7BP_CDS_0013	98.814	253	253	253	509	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phi7A_CDS_0014	100.000	1181	1181	1181	2363	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phi7A_CDS_0014	100.000	1181	1181	1181	2363	0.0
Pharokka_phi7A_CDS_0014	Pharokka_PV_12_CDS_0014	99.915	1181	1181	1181	2363	0.0
Pharokka_phi7A_CDS_0014	Pharokka_PV_12_CDS_0014	99.915	1181	1181	1181	2363	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phiMA002_CDS_0013	99.831	1181	1181	1181	2362	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phiMA004_CDS_0013	99.831	1181	1181	1181	2362	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phiMA001_CDS_0013	99.831	1181	1181	1181	2362	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phiMA002_CDS_0013	99.831	1181	1181	1181	2362	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phiMA004_CDS_0013	99.831	1181	1181	1181	2362	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phiMA001_CDS_0013	99.831	1181	1181	1181	2362	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phi11_CDS_0014	99.492	1181	1181	1181	2356	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phi11_CDS_0014	99.492	1181	1181	1181	2356	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phi6A_CDS_0014	99.407	1181	1181	1181	2351	0.0
Pharokka_phi7A_CDS_0014	Pharokka_PV_7BP_CDS_0014	99.407	1181	1181	1181	2351	0.0
Pharokka_phi7A_CDS_0014	Pharokka_phi6A_CDS_0014	99.407	1181	1181	1181	2351	0.0
Pharokka_phi7A_CDS_0014	Pharokka_PV_7BP_CDS_0014	99.407	1181	1181	1181	2351	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phiMA002_CDS_0014	100.000	726	726	726	1506	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phiMA004_CDS_0014	100.000	726	726	726	1506	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phiMA001_CDS_0014	100.000	726	726	726	1506	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phi11_CDS_0015	100.000	726	726	726	1506	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phi7A_CDS_0015	100.000	726	726	726	1506	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phiMA002_CDS_0014	100.000	726	726	726	1506	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phiMA004_CDS_0014	100.000	726	726	726	1506	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phiMA001_CDS_0014	100.000	726	726	726	1506	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phi11_CDS_0015	100.000	726	726	726	1506	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phi7A_CDS_0015	100.000	726	726	726	1506	0.0
Pharokka_phi7A_CDS_0015	Pharokka_PV_12_CDS_0015	99.862	726	726	726	1504	0.0
Pharokka_phi7A_CDS_0015	Pharokka_PV_12_CDS_0015	99.862	726	726	726	1504	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phi6A_CDS_0015	97.658	726	726	726	1472	0.0
Pharokka_phi7A_CDS_0015	Pharokka_PV_7BP_CDS_0015	97.658	726	726	726	1472	0.0
Pharokka_phi7A_CDS_0015	Pharokka_phi6A_CDS_0015	97.658	726	726	726	1472	0.0
Pharokka_phi7A_CDS_0015	Pharokka_PV_7BP_CDS_0015	97.658	726	726	726	1472	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phi7A_CDS_0016	100.000	1570	1570	1570	3203	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phi7A_CDS_0016	100.000	1570	1570	1570	3203	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phi11_CDS_0016	99.427	1570	1570	1570	3186	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phi11_CDS_0016	99.427	1570	1570	1570	3186	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phi6A_CDS_0016	87.609	1606	1570	1566	2660	0.0
Pharokka_phi7A_CDS_0016	Pharokka_PV_7BP_CDS_0016	87.609	1606	1570	1566	2660	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phi6A_CDS_0016	87.609	1606	1570	1566	2660	0.0
Pharokka_phi7A_CDS_0016	Pharokka_PV_7BP_CDS_0016	87.609	1606	1570	1566	2660	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA002_CDS_0015	96.491	969	1570	1719	1919	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA002_CDS_0015	72.013	636	1570	1719	828	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA004_CDS_0015	96.491	969	1570	1719	1919	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA004_CDS_0015	72.013	636	1570	1719	828	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA001_CDS_0015	96.491	969	1570	1719	1919	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA001_CDS_0015	72.013	636	1570	1719	828	0.0
Pharokka_phi7A_CDS_0016	Pharokka_PV_12_CDS_0016	96.491	969	1570	1720	1919	0.0
Pharokka_phi7A_CDS_0016	Pharokka_PV_12_CDS_0016	72.300	639	1570	1720	832	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA002_CDS_0015	96.491	969	1570	1719	1919	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA002_CDS_0015	72.013	636	1570	1719	828	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA004_CDS_0015	96.491	969	1570	1719	1919	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA004_CDS_0015	72.013	636	1570	1719	828	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA001_CDS_0015	96.491	969	1570	1719	1919	0.0
Pharokka_phi7A_CDS_0016	Pharokka_phiMA001_CDS_0015	72.013	636	1570	1719	828	0.0
Pharokka_phi7A_CDS_0016	Pharokka_PV_12_CDS_0016	96.491	969	1570	1720	1919	0.0
