Pharokka_phi6A_CDS_0006	Pharokka_phi7A_CDS_0006	99.191	371	761
Pharokka_phi6A_CDS_0006	Pharokka_PV_12_CDS_0006	98.652	371	758
Pharokka_phi6A_CDS_0006	Pharokka_phiMA002_CDS_0006	98.383	371	753
Pharokka_phi6A_CDS_0006	Pharokka_phiMA001_CDS_0006	98.383	371	753
Pharokka_phi6A_CDS_0006	Pharokka_phiMA004_CDS_0006	98.113	371	751
Pharokka_phi6A_CDS_0007	Pharokka_phi6A_CDS_0007	100.000	473	952
Pharokka_phi6A_CDS_0007	Pharokka_PV_7BP_CDS_0007	99.789	473	952
Pharokka_phi6A_CDS_0007	Pharokka_phi11_CDS_0007	84.599	474	794
Pharokka_phi6A_CDS_0007	Pharokka_PV_12_CDS_0007	62.424	495	579
Pharokka_phi6A_CDS_0007	Pharokka_phi7A_CDS_0007	40.313	511	278
Pharokka_phi6A_CDS_0008	Pharokka_PV_7BP_CDS_0008	100.000	69	142
Pharokka_phi6A_CDS_0008	Pharokka_phi6A_CDS_0008	100.000	69	142
Pharokka_phi6A_CDS_0008	Pharokka_phi11_CDS_0008	98.551	69	140
Pharokka_phi6A_CDS_0008	Pharokka_PV_12_CDS_0008	94.203	69	137
Pharokka_phi6A_CDS_0008	Pharokka_phi7A_CDS_0008	86.957	69	130
Pharokka_phi6A_CDS_0008	Pharokka_phiMA004_CDS_0007	88.462	26	48.5
Pharokka_phi6A_CDS_0008	Pharokka_phiMA002_CDS_0007	88.462	26	48.5
Pharokka_phi6A_CDS_0008	Pharokka_phiMA001_CDS_0007	88.462	26	48.5
Pharokka_phi6A_CDS_0009	Pharokka_PV_7BP_CDS_0009	100.000	432	898
Pharokka_phi6A_CDS_0009	Pharokka_phi6A_CDS_0009	100.000	432	898
Pharokka_phi6A_CDS_0009	Pharokka_phi11_CDS_0009	99.769	432	896
Pharokka_phi6A_CDS_0009	Pharokka_PV_12_CDS_0009	99.769	432	895
Pharokka_phi6A_CDS_0009	Pharokka_phiMA004_CDS_0008	99.537	432	895
Pharokka_phi6A_CDS_0009	Pharokka_phiMA002_CDS_0008	99.537	432	895
Pharokka_phi6A_CDS_0009	Pharokka_phiMA001_CDS_0008	99.537	432	895
Pharokka_phi6A_CDS_0009	Pharokka_phi7A_CDS_0009	99.306	432	893
Pharokka_phi6A_CDS_0010	Pharokka_PV_7BP_CDS_0010	100.000	146	297
Pharokka_phi6A_CDS_0010	Pharokka_phi7A_CDS_0010	100.000	146	297
Pharokka_phi6A_CDS_0010	Pharokka_phi6A_CDS_0010	100.000	146	297
Pharokka_phi6A_CDS_0010	Pharokka_PV_12_CDS_0010	99.315	146	296
Pharokka_phi6A_CDS_0010	Pharokka_phiMA004_CDS_0009	99.315	146	296
Pharokka_phi6A_CDS_0010	Pharokka_phiMA002_CDS_0009	99.315	146	296
Pharokka_phi6A_CDS_0010	Pharokka_phiMA001_CDS_0009	99.315	146	296
Pharokka_phi6A_CDS_0010	Pharokka_phi11_CDS_0010	99.315	146	296
Pharokka_phi6A_CDS_0011	Pharokka_PV_7BP_CDS_0011	100.000	211	434
Pharokka_phi6A_CDS_0011	Pharokka_phi6A_CDS_0011	100.000	211	434
Pharokka_phi6A_CDS_0011	Pharokka_phiMA004_CDS_0010	99.526	211	434
Pharokka_phi6A_CDS_0011	Pharokka_phiMA002_CDS_0010	99.526	211	434
Pharokka_phi6A_CDS_0011	Pharokka_phiMA001_CDS_0010	99.526	211	434
Pharokka_phi6A_CDS_0011	Pharokka_PV_12_CDS_0011	99.526	211	434
Pharokka_phi6A_CDS_0011	Pharokka_phi11_CDS_0011	98.578	211	432
Pharokka_phi6A_CDS_0011	Pharokka_phi7A_CDS_0011	98.578	211	432
Pharokka_phi6A_CDS_0012	Pharokka_PV_7BP_CDS_0012	100.000	87	170
Pharokka_phi6A_CDS_0012	Pharokka_phi6A_CDS_0012	100.000	87	170
Pharokka_phi6A_CDS_0012	Pharokka_phiMA004_CDS_0011	97.701	87	169
Pharokka_phi6A_CDS_0012	Pharokka_phiMA002_CDS_0011	97.701	87	169
Pharokka_phi6A_CDS_0012	Pharokka_phiMA001_CDS_0011	97.701	87	169
Pharokka_phi6A_CDS_0012	Pharokka_PV_12_CDS_0012	97.701	87	169
Pharokka_phi6A_CDS_0012	Pharokka_phi11_CDS_0012	97.701	87	169
Pharokka_phi6A_CDS_0012	Pharokka_phi7A_CDS_0012	97.701	87	169
Pharokka_phi6A_CDS_0013	Pharokka_PV_7BP_CDS_0013	100.000	253	513
Pharokka_phi6A_CDS_0013	Pharokka_phi6A_CDS_0013	100.000	253	513
Pharokka_phi6A_CDS_0013	Pharokka_PV_12_CDS_0013	98.814	253	509
Pharokka_phi6A_CDS_0013	Pharokka_phi11_CDS_0013	98.814	253	509
Pharokka_phi6A_CDS_0013	Pharokka_phi7A_CDS_0013	98.814	253	509
Pharokka_phi6A_CDS_0013	Pharokka_phiMA004_CDS_0012	98.814	253	509
Pharokka_phi6A_CDS_0013	Pharokka_phiMA002_CDS_0012	98.814	253	509
Pharokka_phi6A_CDS_0013	Pharokka_phiMA001_CDS_0012	98.814	253	509
Pharokka_phi6A_CDS_0014	Pharokka_PV_7BP_CDS_0014	100.000	1181	2363
Pharokka_phi6A_CDS_0014	Pharokka_phi6A_CDS_0014	100.000	1181	2363
Pharokka_phi6A_CDS_0014	Pharokka_phi11_CDS_0014	99.492	1181	2353
Pharokka_phi6A_CDS_0014	Pharokka_PV_12_CDS_0014	99.323	1181	2352
Pharokka_phi6A_CDS_0014	Pharokka_phi7A_CDS_0014	99.407	1181	2351
Pharokka_phi6A_CDS_0014	Pharokka_phiMA004_CDS_0013	99.238	1181	2350
Pharokka_phi6A_CDS_0014	Pharokka_phiMA002_CDS_0013	99.238	1181	2350
Pharokka_phi6A_CDS_0014	Pharokka_phiMA001_CDS_0013	99.238	1181	2350
Pharokka_phi6A_CDS_0015	Pharokka_PV_7BP_CDS_0015	100.000	726	1504
Pharokka_phi6A_CDS_0015	Pharokka_phi6A_CDS_0015	100.000	726	1504
Pharokka_phi6A_CDS_0015	Pharokka_PV_12_CDS_0015	97.796	726	1473
Pharokka_phi6A_CDS_0015	Pharokka_phiMA004_CDS_0014	97.658	726	1472
Pharokka_phi6A_CDS_0015	Pharokka_phiMA002_CDS_0014	97.658	726	1472
Pharokka_phi6A_CDS_0015	Pharokka_phiMA001_CDS_0014	97.658	726	1472
Pharokka_phi6A_CDS_0015	Pharokka_phi11_CDS_0015	97.658	726	1472
Pharokka_phi6A_CDS_0015	Pharokka_phi7A_CDS_0015	97.658	726	1472
Pharokka_phi6A_CDS_0016	Pharokka_PV_7BP_CDS_0016	100.000	1566	3200
Pharokka_phi6A_CDS_0016	Pharokka_phi6A_CDS_0016	100.000	1566	3200
Pharokka_phi6A_CDS_0016	Pharokka_phi7A_CDS_0016	87.298	1606	2696
Pharokka_phi6A_CDS_0016	Pharokka_phi11_CDS_0016	87.111	1606	2689
Pharokka_phi6A_CDS_0016	Pharokka_phiMA004_CDS_0015	95.459	969	1823
Pharokka_phi6A_CDS_0016	Pharokka_phiMA004_CDS_0015	97.819	596	1179
Pharokka_phi6A_CDS_0016	Pharokka_phiMA002_CDS_0015	95.459	969	1823
Pharokka_phi6A_CDS_0016	Pharokka_phiMA002_CDS_0015	97.819	596	1179
Pharokka_phi6A_CDS_0016	Pharokka_phiMA001_CDS_0015	95.459	969	1823
Pharokka_phi6A_CDS_0016	Pharokka_phiMA001_CDS_0015	97.819	596	1179
Pharokka_phi6A_CDS_0016	Pharokka_PV_12_CDS_0016	95.769	969	1823
Pharokka_phi6A_CDS_0016	Pharokka_PV_12_CDS_0016	95.477	597	1155
Pharokka_phi6A_CDS_0017	Pharokka_PV_7BP_CDS_0017	100.000	105	207
Pharokka_phi6A_CDS_0017	Pharokka_phi6A_CDS_0017	100.000	105	207
Pharokka_phi6A_CDS_0017	Pharokka_phiMA004_CDS_0016	94.286	105	196
Pharokka_phi6A_CDS_0017	Pharokka_phiMA002_CDS_0016	94.286	105	196
Pharokka_phi6A_CDS_0017	Pharokka_phiMA001_CDS_0016	94.286	105	196
Pharokka_phi6A_CDS_0017	Pharokka_phi11_CDS_0017	95.146	103	194
Pharokka_phi6A_CDS_0017	Pharokka_PV_12_CDS_0017	95.146	103	193
Pharokka_phi6A_CDS_0017	Pharokka_phi7A_CDS_0017	95.146	103	193
Pharokka_phi6A_CDS_0018	Pharokka_phiMA004_CDS_0017	100.000	100	201
Pharokka_phi6A_CDS_0018	Pharokka_phiMA002_CDS_0017	100.000	100	201
Pharokka_phi6A_CDS_0018	Pharokka_phiMA001_CDS_0017	100.000	100	201
Pharokka_phi6A_CDS_0018	Pharokka_PV_7BP_CDS_0018	100.000	100	201
Pharokka_phi6A_CDS_0018	Pharokka_phi6A_CDS_0018	100.000	100	201
Pharokka_phi6A_CDS_0018	Pharokka_PV_12_CDS_0018	98.000	100	197
Pharokka_phi6A_CDS_0018	Pharokka_phi11_CDS_0018	98.000	100	197
Pharokka_phi6A_CDS_0018	Pharokka_phi7A_CDS_0018	97.000	100	195
Pharokka_phi6A_CDS_0019	Pharokka_PV_7BP_CDS_0019	100.000	65	136
Pharokka_phi6A_CDS_0019	Pharokka_phi6A_CDS_0019	100.000	65	136
Pharokka_phi6A_CDS_0019	Pharokka_phiMA004_CDS_0025	98.462	65	139
Pharokka_phi6A_CDS_0019	Pharokka_phiMA002_CDS_0025	98.462	65	139
Pharokka_phi6A_CDS_0019	Pharokka_phiMA001_CDS_0025	98.462	65	139
Pharokka_phi6A_CDS_0019	Pharokka_PV_12_CDS_0027	98.462	65	139
Pharokka_phi6A_CDS_0019	Pharokka_phi7A_CDS_0026	98.462	65	139
Pharokka_phi6A_CDS_0019	Pharokka_phi11_CDS_0021	98.462	65	139
Pharokka_phi6A_CDS_0020	Pharokka_phiMA004_CDS_0026	100.000	154	315
Pharokka_phi6A_CDS_0020	Pharokka_phiMA002_CDS_0026	100.000	154	315
Pharokka_phi6A_CDS_0020	Pharokka_phiMA001_CDS_0026	100.000	154	315
Pharokka_phi6A_CDS_0020	Pharokka_PV_12_CDS_0028	100.000	154	315
Pharokka_phi6A_CDS_0020	Pharokka_PV_7BP_CDS_0020	100.000	154	315
Pharokka_phi6A_CDS_0020	Pharokka_phi11_CDS_0022	100.000	154	315
Pharokka_phi6A_CDS_0020	Pharokka_phi7A_CDS_0027	100.000	154	315
Pharokka_phi6A_CDS_0020	Pharokka_phi6A_CDS_0020	100.000	154	315
Pharokka_phi6A_CDS_0021	Pharokka_PV_7BP_CDS_0021	100.000	172	347
Pharokka_phi6A_CDS_0021	Pharokka_phi6A_CDS_0021	100.000	172	347
Pharokka_phi6A_CDS_0021	Pharokka_phiMA004_CDS_0027	98.256	172	342
Pharokka_phi6A_CDS_0021	Pharokka_phiMA002_CDS_0027	98.256	172	342
Pharokka_phi6A_CDS_0021	Pharokka_phiMA001_CDS_0027	98.256	172	342
Pharokka_phi6A_CDS_0021	Pharokka_phi7A_CDS_0028	98.256	172	342
Pharokka_phi6A_CDS_0021	Pharokka_PV_12_CDS_0029	95.349	172	331
Pharokka_phi6A_CDS_0021	Pharokka_phi11_CDS_0023	97.931	145	288
Pharokka_phi6A_CDS_0022	Pharokka_phiMA004_CDS_0028	100.000	142	293
Pharokka_phi6A_CDS_0022	Pharokka_phiMA002_CDS_0028	100.000	142	293
Pharokka_phi6A_CDS_0022	Pharokka_phiMA001_CDS_0028	100.000	142	293
Pharokka_phi6A_CDS_0022	Pharokka_PV_12_CDS_0030	100.000	142	293
Pharokka_phi6A_CDS_0022	Pharokka_PV_7BP_CDS_0022	100.000	142	293
Pharokka_phi6A_CDS_0022	Pharokka_phi11_CDS_0024	100.000	142	293
Pharokka_phi6A_CDS_0022	Pharokka_phi6A_CDS_0022	100.000	142	293
Pharokka_phi6A_CDS_0022	Pharokka_phi7A_CDS_0029	99.296	142	291
Pharokka_phi6A_CDS_0023	Pharokka_phiMA004_CDS_0029	100.000	202	399
Pharokka_phi6A_CDS_0023	Pharokka_phiMA002_CDS_0029	100.000	202	399
Pharokka_phi6A_CDS_0023	Pharokka_phiMA001_CDS_0029	100.000	202	399
Pharokka_phi6A_CDS_0023	Pharokka_PV_12_CDS_0031	100.000	202	399
Pharokka_phi6A_CDS_0023	Pharokka_PV_7BP_CDS_0023	100.000	202	399
Pharokka_phi6A_CDS_0023	Pharokka_phi6A_CDS_0023	100.000	202	399
Pharokka_phi6A_CDS_0023	Pharokka_phi11_CDS_0025	99.010	202	394
Pharokka_phi6A_CDS_0023	Pharokka_phi7A_CDS_0030	99.010	202	394
Pharokka_phi6A_CDS_0024	Pharokka_phiMA004_CDS_0030	100.000	35	65.5
Pharokka_phi6A_CDS_0024	Pharokka_phiMA002_CDS_0030	100.000	35	65.5
Pharokka_phi6A_CDS_0024	Pharokka_phiMA001_CDS_0030	100.000	35	65.5
Pharokka_phi6A_CDS_0024	Pharokka_PV_12_CDS_0032	100.000	35	65.5
Pharokka_phi6A_CDS_0024	Pharokka_PV_7BP_CDS_0024	100.000	35	65.5
Pharokka_phi6A_CDS_0024	Pharokka_phi6A_CDS_0024	100.000	35	65.5
Pharokka_phi6A_CDS_0024	Pharokka_phi7A_CDS_0031	97.143	35	64.7
Pharokka_phi6A_CDS_0025	Pharokka_phiMA004_CDS_0031	100.000	33	65.1
Pharokka_phi6A_CDS_0025	Pharokka_phiMA002_CDS_0031	100.000	33	65.1
Pharokka_phi6A_CDS_0025	Pharokka_phiMA001_CDS_0031	100.000	33	65.1
Pharokka_phi6A_CDS_0025	Pharokka_PV_12_CDS_0033	100.000	33	65.1
Pharokka_phi6A_CDS_0025	Pharokka_PV_7BP_CDS_0025	100.000	33	65.1
Pharokka_phi6A_CDS_0025	Pharokka_phi11_CDS_0027	100.000	33	65.1
Pharokka_phi6A_CDS_0025	Pharokka_phi7A_CDS_0032	100.000	33	65.1
Pharokka_phi6A_CDS_0025	Pharokka_phi6A_CDS_0025	100.000	33	65.1
Pharokka_phi6A_CDS_0026	Pharokka_phiMA004_CDS_0032	100.000	135	272
Pharokka_phi6A_CDS_0026	Pharokka_phiMA002_CDS_0032	100.000	135	272
Pharokka_phi6A_CDS_0026	Pharokka_phiMA001_CDS_0032	100.000	135	272
Pharokka_phi6A_CDS_0026	Pharokka_PV_7BP_CDS_0026	100.000	135	272
Pharokka_phi6A_CDS_0026	Pharokka_phi11_CDS_0028	100.000	135	272
Pharokka_phi6A_CDS_0026	Pharokka_phi6A_CDS_0026	100.000	135	272
Pharokka_phi6A_CDS_0026	Pharokka_PV_12_CDS_0034	100.000	135	273
Pharokka_phi6A_CDS_0026	Pharokka_phi7A_CDS_0033	99.259	135	271
Pharokka_phi6A_CDS_0027	Pharokka_PV_7BP_CDS_0027	100.000	170	329
Pharokka_phi6A_CDS_0027	Pharokka_phi6A_CDS_0027	100.000	170	329
Pharokka_phi6A_CDS_0027	Pharokka_PV_12_CDS_0035	94.706	170	306
Pharokka_phi6A_CDS_0027	Pharokka_phi11_CDS_0029	89.412	170	289
Pharokka_phi6A_CDS_0027	Pharokka_phi7A_CDS_0034	80.588	170	257
Pharokka_phi6A_CDS_0027	Pharokka_phiMA004_CDS_0033	100.000	59	127
Pharokka_phi6A_CDS_0027	Pharokka_phiMA004_CDS_0033	96.923	65	126
Pharokka_phi6A_CDS_0027	Pharokka_phiMA002_CDS_0033	100.000	59	127
Pharokka_phi6A_CDS_0027	Pharokka_phiMA002_CDS_0033	96.923	65	126
Pharokka_phi6A_CDS_0027	Pharokka_phiMA001_CDS_0033	100.000	59	127
Pharokka_phi6A_CDS_0027	Pharokka_phiMA001_CDS_0033	96.923	65	126
Pharokka_phi6A_CDS_0028	Pharokka_PV_7BP_CDS_0028	100.000	46	95.5
Pharokka_phi6A_CDS_0028	Pharokka_phi6A_CDS_0028	100.000	46	95.5
Pharokka_phi6A_CDS_0028	Pharokka_PV_12_CDS_0036	95.652	46	93.2
Pharokka_phi6A_CDS_0028	Pharokka_phi7A_CDS_0035	95.652	46	93.2
Pharokka_phi6A_CDS_0028	Pharokka_phiMA004_CDS_0034	93.478	46	91.7
Pharokka_phi6A_CDS_0028	Pharokka_phiMA002_CDS_0034	93.478	46	91.7
Pharokka_phi6A_CDS_0028	Pharokka_phiMA001_CDS_0034	93.478	46	91.7
Pharokka_phi6A_CDS_0028	Pharokka_phi11_CDS_0030	93.478	46	91.7
Pharokka_phi6A_CDS_0029	Pharokka_PV_7BP_CDS_0029	100.000	401	829
Pharokka_phi6A_CDS_0029	Pharokka_phi11_CDS_0031	100.000	401	829
Pharokka_phi6A_CDS_0029	Pharokka_phi6A_CDS_0029	100.000	401	829
Pharokka_phi6A_CDS_0029	Pharokka_phi7A_CDS_0036	99.501	401	825
Pharokka_phi6A_CDS_0029	Pharokka_PV_12_CDS_0037	99.252	401	822
Pharokka_phi6A_CDS_0029	Pharokka_phiMA004_CDS_0035	98.753	401	819
Pharokka_phi6A_CDS_0029	Pharokka_phiMA002_CDS_0035	98.753	401	819
Pharokka_phi6A_CDS_0029	Pharokka_phiMA001_CDS_0035	98.753	401	819
Pharokka_phi6A_CDS_0030	Pharokka_PV_7BP_CDS_0030	100.000	50	104
Pharokka_phi6A_CDS_0030	Pharokka_phi7A_CDS_0037	100.000	50	104
Pharokka_phi6A_CDS_0030	Pharokka_phi6A_CDS_0030	100.000	50	104
Pharokka_phi6A_CDS_0030	Pharokka_phi11_CDS_0032	98.000	50	102
Pharokka_phi6A_CDS_0030	Pharokka_phiMA004_CDS_0036	97.959	49	100
Pharokka_phi6A_CDS_0030	Pharokka_phiMA002_CDS_0036	97.959	49	100
Pharokka_phi6A_CDS_0030	Pharokka_phiMA001_CDS_0036	97.959	49	100
Pharokka_phi6A_CDS_0030	Pharokka_PV_12_CDS_0038	78.125	64	94.4
Pharokka_phi6A_CDS_0031	Pharokka_PV_12_CDS_0039	100.000	181	369
Pharokka_phi6A_CDS_0031	Pharokka_PV_7BP_CDS_0031	100.000	181	369
Pharokka_phi6A_CDS_0031	Pharokka_phi7A_CDS_0038	100.000	181	369
Pharokka_phi6A_CDS_0031	Pharokka_phi6A_CDS_0031	100.000	181	369
Pharokka_phi6A_CDS_0031	Pharokka_phiMA004_CDS_0037	99.448	181	367
Pharokka_phi6A_CDS_0031	Pharokka_phiMA002_CDS_0037	99.448	181	367
Pharokka_phi6A_CDS_0031	Pharokka_phiMA001_CDS_0037	99.448	181	367
Pharokka_phi6A_CDS_0031	Pharokka_phi11_CDS_0033	99.448	181	367
Pharokka_phi6A_CDS_0032	Pharokka_PV_7BP_CDS_0032	100.000	657	1365
Pharokka_phi6A_CDS_0032	Pharokka_phi6A_CDS_0032	100.000	657	1365
Pharokka_phi6A_CDS_0032	Pharokka_phiMA004_CDS_0038	99.391	657	1359
Pharokka_phi6A_CDS_0032	Pharokka_phiMA002_CDS_0038	99.391	657	1359
Pharokka_phi6A_CDS_0032	Pharokka_phiMA001_CDS_0038	99.391	657	1359
Pharokka_phi6A_CDS_0032	Pharokka_PV_12_CDS_0040	99.239	657	1357
Pharokka_phi6A_CDS_0032	Pharokka_phi11_CDS_0034	99.087	657	1355
Pharokka_phi6A_CDS_0032	Pharokka_phi7A_CDS_0039	99.087	657	1353
Pharokka_phi6A_CDS_0033	Pharokka_PV_7BP_CDS_0033	100.000	799	1662
Pharokka_phi6A_CDS_0033	Pharokka_phi6A_CDS_0033	100.000	799	1662
Pharokka_phi6A_CDS_0033	Pharokka_phi11_CDS_0035	99.499	799	1655
Pharokka_phi6A_CDS_0033	Pharokka_PV_12_CDS_0041	99.374	799	1654
Pharokka_phi6A_CDS_0033	Pharokka_phiMA004_CDS_0039	99.374	799	1652
Pharokka_phi6A_CDS_0033	Pharokka_phiMA002_CDS_0039	99.374	799	1652
Pharokka_phi6A_CDS_0033	Pharokka_phiMA001_CDS_0039	99.374	799	1652
Pharokka_phi6A_CDS_0033	Pharokka_phi7A_CDS_0040	99.249	799	1650
Pharokka_phi6A_CDS_0034	Pharokka_PV_12_CDS_0042	100.000	71	144
Pharokka_phi6A_CDS_0034	Pharokka_PV_7BP_CDS_0034	100.000	71	144
Pharokka_phi6A_CDS_0034	Pharokka_phi11_CDS_0036	100.000	71	144
Pharokka_phi6A_CDS_0034	Pharokka_phi7A_CDS_0041	100.000	71	144
Pharokka_phi6A_CDS_0034	Pharokka_phi6A_CDS_0034	100.000	71	144
Pharokka_phi6A_CDS_0034	Pharokka_phiMA004_CDS_0040	98.592	71	143
Pharokka_phi6A_CDS_0034	Pharokka_phiMA002_CDS_0040	98.592	71	143
Pharokka_phi6A_CDS_0034	Pharokka_phiMA001_CDS_0040	98.592	71	143
Pharokka_phi6A_CDS_0035	Pharokka_phiMA004_CDS_0041	100.000	101	204
Pharokka_phi6A_CDS_0035	Pharokka_phiMA002_CDS_0041	100.000	101	204
Pharokka_phi6A_CDS_0035	Pharokka_phiMA001_CDS_0041	100.000	101	204
Pharokka_phi6A_CDS_0035	Pharokka_PV_12_CDS_0043	100.000	101	204
Pharokka_phi6A_CDS_0035	Pharokka_PV_7BP_CDS_0035	100.000	101	204
Pharokka_phi6A_CDS_0035	Pharokka_phi11_CDS_0037	100.000	101	204
Pharokka_phi6A_CDS_0035	Pharokka_phi7A_CDS_0042	100.000	101	204
Pharokka_phi6A_CDS_0035	Pharokka_phi6A_CDS_0035	100.000	101	204
Pharokka_phi6A_CDS_0036	Pharokka_PV_7BP_CDS_0036	100.000	479	994
Pharokka_phi6A_CDS_0036	Pharokka_phi6A_CDS_0036	100.000	479	994
Pharokka_phi6A_CDS_0036	Pharokka_phi11_CDS_0038	99.582	479	989
Pharokka_phi6A_CDS_0036	Pharokka_phiMA004_CDS_0042	99.374	479	988
Pharokka_phi6A_CDS_0036	Pharokka_phiMA002_CDS_0042	99.374	479	988
Pharokka_phi6A_CDS_0036	Pharokka_phiMA001_CDS_0042	99.374	479	988
Pharokka_phi6A_CDS_0036	Pharokka_PV_12_CDS_0044	99.165	479	985
Pharokka_phi6A_CDS_0036	Pharokka_phi7A_CDS_0043	98.956	479	984
Pharokka_phi6A_CDS_0037	Pharokka_PV_7BP_CDS_0037	100.000	168	341
Pharokka_phi6A_CDS_0037	Pharokka_phi6A_CDS_0037	100.000	168	341
Pharokka_phi6A_CDS_0037	Pharokka_PV_12_CDS_0045	98.810	168	337
Pharokka_phi6A_CDS_0037	Pharokka_phiMA004_CDS_0043	97.619	168	334
Pharokka_phi6A_CDS_0037	Pharokka_phiMA002_CDS_0043	97.619	168	334
Pharokka_phi6A_CDS_0037	Pharokka_phiMA001_CDS_0043	97.619	168	334
Pharokka_phi6A_CDS_0037	Pharokka_phi11_CDS_0039	97.024	168	332
Pharokka_phi6A_CDS_0037	Pharokka_phi7A_CDS_0044	97.024	168	332
Pharokka_phi6A_CDS_0037	Pharokka_PV_12_CDS_0046	39.062	64	41.6
Pharokka_phi6A_CDS_0037	Pharokka_phi7A_CDS_0045	39.683	63	41.2
Pharokka_phi6A_CDS_0037	Pharokka_PV_7BP_CDS_0038	39.683	63	40.8
Pharokka_phi6A_CDS_0037	Pharokka_phi11_CDS_0040	39.683	63	40.8
Pharokka_phi6A_CDS_0037	Pharokka_phi6A_CDS_0038	39.683	63	40.8
Pharokka_phi6A_CDS_0037	Pharokka_phiMA004_CDS_0044	39.683	63	40.8
Pharokka_phi6A_CDS_0037	Pharokka_phiMA002_CDS_0044	39.683	63	40.8
Pharokka_phi6A_CDS_0037	Pharokka_phiMA001_CDS_0044	39.683	63	40.8
Pharokka_phi6A_CDS_0038	Pharokka_PV_7BP_CDS_0038	100.000	73	149
Pharokka_phi6A_CDS_0038	Pharokka_phi11_CDS_0040	100.000	73	149
Pharokka_phi6A_CDS_0038	Pharokka_phi6A_CDS_0038	100.000	73	149
Pharokka_phi6A_CDS_0038	Pharokka_phi7A_CDS_0045	98.630	73	148
